128 128
0.0 0.0 5.506075200232023e-20
0.04908738521234052 0.0 1.1463230608422451e-19
0.09817477042468103 0.0 1.9263602782636546e-19
0.14726215563702155 0.0 3.053761202732757e-19
0.19634954084936207 0.0 4.752228499972477e-19
0.2454369260617026 0.0 7.339253344774751e-19
0.2945243112740431 0.0 1.1277506639953926e-18
0.3436116964863836 0.0 1.7249004092433504e-18
0.39269908169872414 0.0 2.6260504971870912e-18
0.44178646691106466 0.0 3.979331645921212e-18
0.4908738521234052 0.0 6.001599070403284e-18
0.5399612373357456 0.0 9.008484414621433e-18
0.5890486225480862 0.0 1.3456533318258352e-17
0.6381360077604268 0.0 2.000174326045997e-17
0.6872233929727672 0.0 2.95800412783247e-17
0.7363107781851077 0.0 4.351666743359183e-17
0.7853981633974483 0.0 6.367301042000937e-17
0.8344855486097889 0.0 9.264108092420619e-17
0.8835729338221293 0.0 1.339973467116385e-16
0.9326603190344698 0.0 1.9262885317434396e-16
0.9817477042468103 0.0 2.751450895146687e-16
1.030835089459151 0.0 3.9038852340492186e-16
1.0799224746714913 0.0 5.500546365639596e-16
1.1290098598838318 0.0 7.694281397778177e-16
1.1780972450961724 0.0 1.068235349134287e-15
1.227184630308513 0.0 1.4716031048172496e-15
1.2762720155208536 0.0 2.011101975284384e-15
1.325359400733194 0.0 2.7258360220824158e-15
1.3744467859455345 0.0 3.663523764047181e-15
1.423534171157875 0.0 4.881496358135937e-15
1.4726215563702154 0.0 6.4475211244978704e-15
1.521708941582556 0.0 8.44034355352121e-15
1.5707963267948966 0.0 1.0949831270562782e-14
1.6198837120072371 0.0 1.4076601487257241e-14
1.6689710972195777 0.0 1.7931021196529367e-14
1.718058482431918 0.0 2.263148788339712e-14
1.7671458676442586 0.0 2.830192771367376e-14
1.8162332528565992 0.0 3.5068486458204755e-14
1.8653206380689396 0.0 4.3055432784119154e-14
1.9144080232812801 0.0 5.238033981478358e-14
1.9634954084936207 0.0 6.314865431140196e-14
2.012582793705961 0.0 7.54477990953415e-14
2.061670178918302 0.0 8.934098039834607e-14
2.110757564130642 0.0 1.0486088695280373e-13
2.1598449493429825 0.0 1.2200347391362297e-13
2.2089323345553233 0.0 1.4072202707391718e-13
2.2580197197676637 0.0 1.6092170833273124e-13
2.3071071049800045 0.0 1.8245479962143485e-13
2.356194490192345 0.0 2.0511689560596114e-13
2.405281875404685 0.0 2.286443476773475e-13
2.454369260617026 0.0 2.527133292261604e-13
2.5034566458293663 0.0 2.7694096382663804e-13
2.552544031041707 0.0 3.0088901525996736e-13
2.6016314162540475 0.0 3.2407065717875053e-13
2.650718801466388 0.0 3.459607943862155e-13
2.6998061866787286 0.0 3.660102736747491e-13
2.748893571891069 0.0 3.836640849558047e-13
2.7979809571034093 0.0 3.9838331213097295e-13
2.84706834231575 0.0 4.0967016527719237e-13
2.8961557275280905 0.0 4.170949488970422e-13
2.945243112740431 0.0 4.203233515027586e-13
2.9943304979527716 0.0 4.1914204924555533e-13
3.043417883165112 0.0 4.1348037460888553e-13
3.0925052683774528 0.0 4.034257769924498e-13
3.141592653589793 0.0 3.892310418977002e-13
3.1906800388021335 0.0 3.713117541685493e-13
3.2397674240144743 0.0 3.5023326300726127e-13
3.2888548092268146 0.0 3.2668736407842276e-13
3.3379421944391554 0.0 3.014599502451258e-13
3.3870295796514958 0.0 2.753918640780978e-13
3.436116964863836 0.0 2.4933597085874644e-13
3.485204350076177 0.0 2.2411393349679275e-13
3.5342917352885173 0.0 2.004762214196464e-13
3.5833791205008576 0.0 1.7906849201183287e-13
3.6324665057131984 0.0 1.6040668228665337e-13
3.6815538909255388 0.0 1.448620462545403e-13
3.730641276137879 0.0 1.3265613363330296e-13
3.77972866135022 0.0 1.2386452595378782e-13
3.8288160465625602 0.0 1.1842722631039335e-13
3.877903431774901 0.0 1.161631038226143e-13
3.9269908169872414 0.0 1.1678581898545113e-13
3.9760782021995817 0.0 1.199192022423001e-13
4.025165587411922 0.0 1.2511102027497902e-13
4.074252972624263 0.0 1.3184524062133385e-13
4.123340357836604 0.0 1.395540266428299e-13
4.172427743048944 0.0 1.4763147630486885e-13
4.221515128261284 0.0 1.554513204221701e-13
4.270602513473625 0.0 1.6239028886653768e-13
4.319689898685965 0.0 1.6785766409197115e-13
4.368777283898306 0.0 1.7132987258781665e-13
4.417864669110647 0.0 1.7238716958042402e-13
4.466952054322987 0.0 1.707479861080664e-13
4.516039439535327 0.0 1.662957477857426e-13
4.565126824747668 0.0 1.5909322949400807e-13
4.614214209960009 0.0 1.493808494623748e-13
4.663301595172349 0.0 1.3755754065812707e-13
4.71238898038469 0.0 1.2414554654693687e-13
4.76147636559703 0.0 1.097431132867079e-13
4.81056375080937 0.0 9.497103015465019e-14
4.859651136021712 0.0 8.04198828767003e-14
4.908738521234052 0.0 6.66045544619133e-14
4.957825906446392 0.0 5.3931043982474923e-14
5.006913291658733 0.0 4.267843147158992e-14
5.056000676871073 0.0 3.299629858968528e-14
5.105088062083414 0.0 2.4915635284203612e-14
5.154175447295755 0.0 1.8369627491586842e-14
5.203262832508095 0.0 1.3219943587047098e-14
5.252350217720435 0.0 9.28421809440058e-15
5.301437602932776 0.0 6.361192554632248e-15
5.350524988145116 0.0 4.2511335035276506e-15
5.399612373357457 0.0 2.7704049069164493e-15
5.448699758569798 0.0 1.7601778558605241e-15
5.497787143782138 0.0 1.0900586999614833e-15
5.546874528994478 0.0 6.57856057503012e-16
5.595961914206819 0.0 3.868204394957667e-16
5.64504929941916 0.0 2.2156321671168492e-16
5.6941366846315 0.0 1.2359768589063316e-16
5.743224069843841 0.0 6.713751606801118e-17
5.792311455056181 0.0 3.5504572989857514e-17
5.841398840268521 0.0 1.8276568697090405e-17
5.890486225480862 0.0 9.156531733583256e-18
5.939573610693203 0.0 4.4641388473742476e-18
5.988660995905543 0.0 2.1177147889153597e-18
6.037748381117884 0.0 9.7730926946226e-19
6.086835766330224 0.0 4.381408281448245e-19
6.135923151542564 0.0 1.885714839145351e-19
6.1850105367549055 0.0 7.07691590677447e-20
6.234097921967246 0.0 1.8703383640368244e-21
6.283185307179586 0.0 5.506075200232023e-20
0.0 0.04908738521234052 1.9889595165521302e-19
0.04908738521234052 0.04908738521234052 4.165258515318375e-19
0.09817477042468103 0.04908738521234052 6.99760396740183e-19
0.14726215563702155 0.04908738521234052 1.1055530760683377e-18
0.19634954084936207 0.04908738521234052 1.7112485553415188e-18
0.2454369260617026 0.04908738521234052 2.6248625907799787e-18
0.2945243112740431 0.04908738521234052 4.0009159235061856e-18
0.3436116964863836 0.04908738521234052 6.062743906112598e-18
0.39269908169872414 0.04908738521234052 9.133224678046629e-18
0.44178646691106466 0.04908738521234052 1.3677015795337673e-17
0.4908738521234052 0.04908738521234052 2.0358537050106325e-17
0.5399612373357456 0.04908738521234052 3.012119956251838e-17
0.5890486225480862 0.04908738521234052 4.4294886874651806e-17
0.6381360077604268 0.04908738521234052 6.474052004839357e-17
0.6872233929727672 0.04908738521234052 9.404271556207433e-17
0.7363107781851077 0.04908738521234052 1.357640659596998e-16
0.7853981633974483 0.04908738521234052 1.9477739629811044e-16
0.8344855486097889 0.04908738521234052 2.7769538488857483e-16
0.8835729338221293 0.04908738521234052 3.9342003105473887e-16
0.9326603190344698 0.04908738521234052 5.538373685434336e-16
0.9817477042468103 0.04908738521234052 7.746852205136572e-16
1.030835089459151 0.04908738521234052 1.076623209555096e-15
1.0799224746714913 0.04908738521234052 1.4865340796199842e-15
1.1290098598838318 0.04908738521234052 2.039082925451905e-15
1.1780972450961724 0.04908738521234052 2.7785553031949517e-15
1.227184630308513 0.04908738521234052 3.76098546308336e-15
1.2762720155208536 0.04908738521234052 5.0565711128804655e-15
1.325359400733194 0.04908738521234052 6.752350248502353e-15
1.3744467859455345 0.04908738521234052 8.955087902933526e-15
1.423534171157875 0.04908738521234052 1.179428571301062e-14
1.4726215563702154 0.04908738521234052 1.5425185033868534e-14
1.521708941582556 0.04908738521234052 2.0031585691313404e-14
1.5707963267948966 0.04908738521234052 2.582824900351141e-14
1.6198837120072371 0.04908738521234052 3.306259815759675e-14
1.6689710972195777 0.04908738521234052 4.201537533871418e-14
1.718058482431918 0.04908738521234052 5.2999868383013483e-14
1.7671458676442586 0.04908738521234052 6.635928655809796e-14
1.8162332528565992 0.04908738521234052 8.246185273729196e-14
1.8653206380689396 0.04908738521234052 1.0169319569384934e-13
1.9144080232812801 0.04908738521234052 1.2444567949170752e-13
1.9634954084936207 0.04908738521234052 1.5110440426803908e-13
2.012582793705961 0.04908738521234052 1.820297597467103e-13
2.061670178918302 0.04908738521234052 2.1753661260059063e-13
2.110757564130642 0.04908738521234052 2.578704605634197e-13
2.1598449493429825 0.04908738521234052 3.0318118442166866e-13
2.2089323345553233 0.04908738521234052 3.5349536233253915e-13
2.2580197197676637 0.04908738521234052 4.086884614028023e-13
2.3071071049800045 0.04908738521234052 4.684585642939333e-13
2.356194490192345 0.04908738521234052 5.323035922442509e-13
2.405281875404685 0.04908738521234052 5.99504213025634e-13
2.454369260617026 0.04908738521234052 6.691147318973668e-13
2.5034566458293663 0.04908738521234052 7.399642138241097e-13
2.552544031041707 0.04908738521234052 8.106698380191798e-13
2.6016314162540475 0.04908738521234052 8.796640124186454e-13
2.650718801466388 0.04908738521234052 9.452360627762984e-13
2.6998061866787286 0.04908738521234052 1.0055883677514688e-12
2.748893571891069 0.04908738521234052 1.0589056748777028e-12
2.7979809571034093 0.04908738521234052 1.103435072003559e-12
2.84706834231575 0.04908738521234052 1.1375728066951251e-12
2.8961557275280905 0.04908738521234052 1.1599529726409896e-12
2.945243112740431 0.04908738521234052 1.1695321663006918e-12
2.9943304979527716 0.04908738521234052 1.1656637106040895e-12
3.043417883165112 0.04908738521234052 1.1481550790418357e-12
3.0925052683774528 0.04908738521234052 1.1173028247974685e-12
3.141592653589793 0.04908738521234052 1.0739006526278834e-12
3.1906800388021335 0.04908738521234052 1.0192182100718393e-12
3.2397674240144743 0.04908738521234052 9.549505719988587e-13
3.2888548092268146 0.04908738521234052 8.831410150417543e-13
3.3379421944391554 0.04908738521234052 8.060822272564414e-13
3.3870295796514958 0.04908738521234052 7.262032452518331e-13
3.436116964863836 0.04908738521234052 6.459508460045463e-13
3.485204350076177 0.04908738521234052 5.67674603885393e-13
3.5342917352885173 0.04908738521234052 4.93524233476277e-13
3.5833791205008576 0.04908738521234052 4.253662060017867e-13
3.6324665057131984 0.04908738521234052 3.647241458682957e-13
3.6815538909255388 0.04908738521234052 3.127445263021409e-13
3.730641276137879 0.04908738521234052 2.701861365188746e-13
3.77972866135022 0.04908738521234052 2.3742917220079446e-13
3.8288160465625602 0.04908738521234052 2.144980480279315e-13
3.877903431774901 0.04908738521234052 2.0109146128459235e-13
3.9269908169872414 0.04908738521234052 1.9661396859860707e-13
3.9760782021995817 0.04908738521234052 2.002052533482291e-13
4.025165587411922 0.04908738521234052 2.1076599421511537e-13
4.074252972624263 0.04908738521234052 2.26982227559239e-13
4.123340357836604 0.04908738521234052 2.47352645122612e-13
4.172427743048944 0.04908738521234052 2.702247152765358e-13
4.221515128261284 0.04908738521234052 2.9384535474804286e-13
4.270602513473625 0.04908738521234052 3.164299061996237e-13
4.319689898685965 0.04908738521234052 3.3624959299655294e-13
4.368777283898306 0.04908738521234052 3.5173304166206365e-13
4.417864669110647 0.04908738521234052 3.615728350403695e-13
4.466952054322987 0.04908738521234052 3.6482448587365853e-13
4.516039439535327 0.04908738521234052 3.609836993756649e-13
4.565126824747668 0.04908738521234052 3.5002895511677046e-13
4.614214209960009 0.04908738521234052 3.324203442067866e-13
4.663301595172349 0.04908738521234052 3.0905166586675286e-13
4.71238898038469 0.04908738521234052 2.811598867630355e-13
4.76147636559703 0.04908738521234052 2.5020276407736887e-13
4.81056375080937 0.04908738521234052 2.1772033825126213e-13
4.859651136021712 0.04908738521234052 1.8519810940068138e-13
4.908738521234052 0.04908738521234052 1.5394865182309147e-13
4.957825906446392 0.04908738521234052 1.2502453405137795e-13
5.006913291658733 0.04908738521234052 9.916963704741388e-14
5.056000676871073 0.04908738521234052 7.680957680735499e-14
5.105088062083414 0.04908738521234052 5.807622277834503e-14
5.154175447295755 0.04908738521234052 4.2857248390669255e-14
5.203262832508095 0.04908738521234052 3.0859756971554326e-14
5.252350217720435 0.04908738521234052 2.1677268583531432e-14
5.301437602932776 0.04908738521234052 1.4851270886302635e-14
5.350524988145116 0.04908738521234052 9.921422425590668e-15
5.399612373357457 0.04908738521234052 6.461604442679453e-15
5.448699758569798 0.04908738521234052 4.101737472469185e-15
5.497787143782138 0.04908738521234052 2.537237004787884e-15
5.546874528994478 0.04908738521234052 1.5290572900738056e-15
5.595961914206819 0.04908738521234052 8.97550169418438e-16
5.64504929941916 0.04908738521234052 5.130588399586394e-16
5.6941366846315 0.04908738521234052 2.8552786297054475e-16
5.743224069843841 0.04908738521234052 1.5466785713650275e-16
5.792311455056181 0.04908738521234052 8.152993139640814e-17
5.841398840268521 0.04908738521234052 4.181118266186937e-17
5.890486225480862 0.04908738521234052 2.085532375122217e-17
5.939573610693203 0.04908738521234052 1.0115304174706131e-17
5.988660995905543 0.04908738521234052 4.7693601137672515e-18
6.037748381117884 0.04908738521234052 2.18516084757101e-18
6.086835766330224 0.04908738521234052 9.712482019064607e-19
6.135923151542564 0.04908738521234052 4.1380153149381993e-19
6.1850105367549055 0.04908738521234052 1.5358450085783744e-19
6.234097921967246 0.04908738521234052 4.8914834051731675e-21
6.283185307179586 0.04908738521234052 1.9889595165521302e-19
0.0 0.09817477042468103 6.636055365390787e-19
0.04908738521234052 0.09817477042468103 1.3977604473446512e-18
0.09817477042468103 0.09817477042468103 2.3547451703324674e-18
0.14726215563702155 0.09817477042468103 3.7248468882571716e-18
0.19634954084936207 0.09817477042468103 5.767461902736962e-18
0.2454369260617026 0.09817477042468103 8.845113169923818e-18
0.2945243112740431 0.09817477042468103 1.3475723801883003e-17
0.3436116964863836 0.09817477042468103 2.0406267730760922e-17
0.39269908169872414 0.09817477042468103 3.071398669077915e-17
0.44178646691106466 0.09817477042468103 4.5944950548582474e-17
0.4908738521234052 0.09817477042468103 6.830331783151077e-17
0.5399612373357456 0.09817477042468103 1.0090850214738596e-16
0.5890486225480862 0.09817477042468103 1.4814193101375512e-16
0.6381360077604268 0.09817477042468103 2.1611040105322634e-16
0.6872233929727672 0.09817477042468103 3.132592292058489e-16
0.7363107781851077 0.09817477042468103 4.51175385859036e-16
0.7853981633974483 0.09817477042468103 6.456283591780163e-16
0.8344855486097889 0.09817477042468103 9.1790427421653e-16
0.8835729338221293 0.09817477042468103 1.2964962132733327e-15
0.9326603190344698 0.09817477042468103 1.8192199492797105e-15
0.9817477042468103 0.09817477042468103 2.5358283179743716e-15
1.030835089459151 0.09817477042468103 3.511197803637463e-15
1.0799224746714913 0.09817477042468103 4.829155852146111e-15
1.1290098598838318 0.09817477042468103 6.5970048973363524e-15
1.1780972450961724 0.09817477042468103 8.950776787353324e-15
1.227184630308513 0.09817477042468103 1.2061216794639396e-14
1.2762720155208536 0.09817477042468103 1.614044731636112e-14
1.325359400733194 0.09817477042468103 2.1449195681027197e-14
1.3744467859455345 0.09817477042468103 2.8304386810096863e-14
1.423534171157875 0.09817477042468103 3.7086799582610853e-14
1.4726215563702154 0.09817477042468103 4.8248366946478905e-14
1.521708941582556 0.09817477042468103 6.231856754238663e-14
1.5707963267948966 0.09817477042468103 7.99092168778895e-14
1.6198837120072371 0.09817477042468103 1.01716827932018e-13
1.6689710972195777 0.09817477042468103 1.2852158674777299e-13
1.718058482431918 0.09817477042468103 1.611818935706967e-13
1.7671458676442586 0.09817477042468103 2.0062337276435765e-13
1.8162332528565992 0.09817477042468103 2.4782127547463933e-13
1.8653206380689396 0.09817477042468103 3.0377530894661214e-13
1.9144080232812801 0.09817477042468103 3.6947614549900394e-13
1.9634954084936207 0.09817477042468103 4.4586320886690483e-13
2.012582793705961 0.09817477042468103 5.337738159818817e-13
2.061670178918302 0.09817477042468103 6.338843688134689e-13
2.110757564130642 0.09817477042468103 7.466450315498399e-13
2.1598449493429825 0.09817477042468103 8.722101656087419e-13
2.2089323345553233 0.09817477042468103 1.0103676837220215e-12
2.2580197197676637 0.09817477042468103 1.1604713613428395e-12
2.3071071049800045 0.09817477042468103 1.3213809283099441e-12
2.356194490192345 0.09817477042468103 1.4914153614172465e-12
2.405281875404685 0.09817477042468103 1.6683251063614297e-12
2.454369260617026 0.09817477042468103 1.849288872867109e-12
2.5034566458293663 0.09817477042468103 2.030940078536047e-12
2.552544031041707 0.09817477042468103 2.209426898912699e-12
2.6016314162540475 0.09817477042468103 2.380508186496784e-12
2.650718801466388 0.09817477042468103 2.539685276419394e-12
2.6998061866787286 0.09817477042468103 2.682366992658879e-12
2.748893571891069 0.09817477042468103 2.8040621691608518e-12
2.7979809571034093 0.09817477042468103 2.9005909392739555e-12
2.84706834231575 0.09817477042468103 2.9683032194618037e-12
2.8961557275280905 0.09817477042468103 3.0042905533268043e-12
2.945243112740431 0.09817477042468103 3.006576129610727e-12
2.9943304979527716 0.09817477042468103 2.974267646209142e-12
3.043417883165112 0.09817477042468103 2.907658979103068e-12
3.0925052683774528 0.09817477042468103 2.8082694147092707e-12
3.141592653589793 0.09817477042468103 2.678813427810855e-12
3.1906800388021335 0.09817477042468103 2.5230993515792587e-12
