128 128
0.0 0.0 9.31308496595214e-22
0.04908738521234052 0.0 1.8993493739049207e-21
0.09817477042468103 0.0 3.839761101695403e-21
0.14726215563702155 0.0 7.645964035743415e-21
0.19634954084936207 0.0 1.4996371356744485e-20
0.2454369260617026 0.0 2.897116770515672e-20
0.2945243112740431 0.0 5.512792973579465e-20
0.3436116964863836 0.0 1.0332447980656558e-19
0.39269908169872414 0.0 1.9074827714542192e-19
0.44178646691106466 0.0 3.4685172997201013e-19
0.4908738521234052 0.0 6.21230746650087e-19
0.5399612373357456 0.0 1.095942699558538e-18
0.5890486225480862 0.0 1.9043579134764326e-18
0.6381360077604268 0.0 3.259380895680503e-18
0.6872233929727672 0.0 5.4947439956016365e-18
0.7363107781851077 0.0 9.124007013070457e-18
0.7853981633974483 0.0 1.492277362809889e-17
0.8344855486097889 0.0 2.4040266536184262e-17
0.8835729338221293 0.0 3.814650787395205e-17
0.9326603190344698 0.0 5.962056256124744e-17
0.9817477042468103 0.0 9.17831844880371e-17
1.030835089459151 0.0 1.3917330408330408e-16
1.0799224746714913 0.0 2.0786171808828987e-16
1.1290098598838318 0.0 3.0578687548472506e-16
1.1780972450961724 0.0 4.4308690949755357e-16
1.227184630308513 0.0 6.323896345560927e-16
1.2762720155208536 0.0 8.890093069791443e-16
1.325359400733194 0.0 1.2309874076587973e-15
1.3744467859455345 0.0 1.678907032372799e-15
1.423534171157875 0.0 2.2554095705683244e-15
1.4726215563702154 0.0 2.9843511415227913e-15
1.521708941582556 0.0 3.889557133288182e-15
1.5707963267948966 0.0 4.9931673563783825e-15
1.6198837120072371 0.0 6.313611120568354e-15
1.6689710972195777 0.0 7.863307924369032e-15
1.718058482431918 0.0 9.646249770691227e-15
1.7671458676442586 0.0 1.1655677397212943e-14
1.8162332528565992 0.0 1.387210538865753e-14
1.8653206380689396 0.0 1.626197044390554e-14
1.9144080232812801 0.0 1.8777164714630747e-14
1.9634954084936207 0.0 2.1355667152011894e-14
2.012582793705961 0.0 2.3923400159779804e-14
2.061670178918302 0.0 2.639732242356799e-14
2.110757564130642 0.0 2.8689633361255625e-14
2.1598449493429825 0.0 3.071282682975618e-14
2.2089323345553233 0.0 3.238521077546709e-14
2.2580197197676637 0.0 3.363642432269892e-14
2.3071071049800045 0.0 3.441244962344922e-14
2.356194490192345 0.0 3.4679641333787836e-14
2.405281875404685 0.0 3.442738195000867e-14
2.454369260617026 0.0 3.3669107380517773e-14
2.5034566458293663 0.0 3.2441616867307844e-14
