128 128
0.0 0.0 1.0376859653736702e-15
0.04908738521234052 0.0 2.124676544302461e-15
0.09817477042468103 0.0 3.3125538179370146e-15
0.14726215563702155 0.0 4.657486581779053e-15
0.19634954084936207 0.0 6.2226553937911054e-15
0.2454369260617026 0.0 8.080850384218617e-15
0.2945243112740431 0.0 1.0317323071914019e-14
0.3436116964863836 0.0 1.303298044183488e-14
0.39269908169872414 0.0 1.6348015746307746e-14
0.44178646691106466 0.0 2.0406073900279596e-14
0.4908738521234052 0.0 2.5379050270724932e-14
0.5399612373357456 0.0 3.1472620469728904e-14
0.5890486225480862 0.0 3.893259553285078e-14
0.6381360077604268 0.0 4.805219123571223e-14
0.6872233929727672 0.0 5.918029140919988e-14
0.7363107781851077 0.0 7.273077162462909e-14
0.7853981633974483 0.0 8.919292980740282e-14
0.8344855486097889 0.0 1.0914304217099276e-13
0.8835729338221293 0.0 1.3325702410636567e-13
0.9326603190344698 0.0 1.6232412397722012e-13
0.9817477042468103 0.0 1.972615108418364e-13
1.030835089459151 0.0 2.391295328121514e-13
1.0799224746714913 0.0 2.891473193288549e-13
1.1290098598838318 0.0 3.4870827701374424e-13
1.1780972450961724 0.0 4.193948849281527e-13
1.227184630308513 0.0 5.029920324555863e-13
1.2762720155208536 0.0 6.014979650279272e-13
1.325359400733194 0.0 7.171317153839806e-13
1.3744467859455345 0.0 8.523357097977207e-13
1.423534171157875 0.0 1.0097720619039839e-12
1.4726215563702154 0.0 1.1923109171202326e-12
1.521708941582556 0.0 1.4030091074878027e-12
1.5707963267948966 0.0 1.6450773424418482e-12
1.6198837120072371 0.0 1.921834220259873e-12
1.6689710972195777 0.0 2.236645523355228e-12
1.718058482431918 0.0 2.592847582818442e-12
1.7671458676442586 0.0 2.9936539848961398e-12
1.8162332528565992 0.0 3.442045559349513e-12
1.8653206380689396 0.0 3.9406444422179666e-12
1.9144080232812801 0.0 4.4915740358791775e-12
1.9634954084936207 0.0 5.096307873754166e-12
2.012582793705961 0.0 5.755511692982111e-12
2.061670178918302 0.0 6.468884362586005e-12
2.110757564130642 0.0 7.235004622558537e-12
2.1598449493429825 0.0 8.051191756587956e-12
2.2089323345553233 0.0 8.91338922739757e-12
2.2580197197676637 0.0 9.816080818892003e-12
2.3071071049800045 0.0 1.0752248823420156e-11
2.356194490192345 0.0 1.1713383167796165e-11
2.405281875404685 0.0 1.2689548997892903e-11
2.454369260617026 0.0 1.3669518091915092e-11
2.5034566458293663 0.0 1.464096655992926e-11
2.552544031041707 0.0 1.5590737698381357e-11
2.6016314162540475 0.0 1.650516477169598e-11
2.650718801466388 0.0 1.7370444139879012e-11
2.6998061866787286 0.0 1.8173044865832723e-11
