128 128
0.0 0.0 1.3805289489308417e-20
0.04908738521234052 0.0 2.7063203799024472e-20
0.09817477042468103 0.0 4.654616512871087e-20
0.14726215563702155 0.0 7.844155449447633e-20
0.19634954084936207 0.0 1.3152390098178946e-19
0.2454369260617026 0.0 2.193728193277096e-19
0.2945243112740431 0.0 3.6356597084525177e-19
0.3436116964863836 0.0 5.983574227434042e-19
0.39269908169872414 0.0 9.776938788992496e-19
0.44178646691106466 0.0 1.5857564146647799e-18
0.4908738521234052 0.0 2.5526623478005886e-18
0.5399612373357456 0.0 4.077576518929259e-18
0.5890486225480862 0.0 6.462291066241232e-18
0.6381360077604268 0.0 1.0159356649325583e-17
0.6872233929727672 0.0 1.5840093731567024e-17
0.7363107781851077 0.0 2.4489264374824646e-17
0.7853981633974483 0.0 3.753478822572536e-17
0.8344855486097889 0.0 5.702252897175283e-17
0.8835729338221293 0.0 8.58476715933935e-17
0.9326603190344698 0.0 1.280552755955848e-16
0.9817477042468103 0.0 1.8922284108719316e-16
1.030835089459151 0.0 2.7693667706100214e-16
1.0799224746714913 0.0 4.0137094633458155e-16
1.1290098598838318 0.0 5.759728742243235e-16
1.1780972450961724 0.0 8.182491816789596e-16
1.227184630308513 0.0 1.1506369180393699e-15
1.2762720155208536 0.0 1.6014263849747244e-15
1.325359400733194 0.0 2.2056850548004113e-15
1.3744467859455345 0.0 3.0061101640887677e-15
1.423534171157875 0.0 4.053715565825884e-15
1.4726215563702154 0.0 5.4082377371530366e-15
1.521708941582556 0.0 7.138129515275871e-15
1.5707963267948966 0.0 9.320001587826458e-15
1.6198837120072371 0.0 1.2037374537238002e-14
1.6689710972195777 0.0 1.5378621527396835e-14
1.718058482431918 0.0 1.9434015819868903e-14
1.7671458676442586 0.0 2.4291849044951656e-14
1.8162332528565992 0.0 3.003365441424959e-14
1.8653206380689396 0.0 3.672865050147833e-14
1.9144080232812801 0.0 4.442761025924528e-14
1.9634954084936207 0.0 5.315644910303796e-14
2.012582793705961 0.0 6.290990646087709e-14
2.061670178918302 0.0 7.364575811782501e-14
2.110757564130642 0.0 8.528003366127123e-14
2.1598449493429825 0.0 9.768371776169897e-14
2.2089323345553233 0.0 1.1068138182207657e-13
2.2580197197676637 0.0 1.2405212257425196e-13
2.3071071049800045 0.0 1.375330783877304e-13
2.356194490192345 0.0 1.508256570119229e-13
2.405281875404685 0.0 1.6360444705680792e-13
2.454369260617026 0.0 1.755286082839736e-13
2.5034566458293663 0.0 1.862553525699649e-13
2.552544031041707 0.0 1.9545494914205888e-13
2.6016314162540475 0.0 2.0282652635948456e-13
2.650718801466388 0.0 2.0811381094831354e-13
2.6998061866787286 0.0 2.1111985798610363e-13
2.748893571891069 0.0 2.117197948154498e-13
2.7979809571034093 0.0 2.0987064162351848e-13
2.84706834231575 0.0 2.0561738908361337e-13
2.8961557275280905 0.0 1.9909471131432475e-13
2.945243112740431 0.0 1.905239638296066e-13
2.9943304979527716 0.0 1.8020544418220636e-13
3.043417883165112 0.0 1.6850625035765268e-13
3.0925052683774528 0.0 1.558444229890288e-13
3.141592653589793 0.0 1.4267036210163458e-13
3.1906800388021335 0.0 1.2944672862190245e-13
3.2397674240144743 0.0 1.1662814426471623e-13
3.2888548092268146 0.0 1.0464197329722391e-13
3.3379421944391554 0.0 9.387130666917528e-14
3.3870295796514958 0.0 8.46409931946001e-14
3.436116964863836 0.0 7.720721169484379e-14
3.485204350076177 0.0 7.175070283542591e-14
3.5342917352885173 0.0 6.83734355662032e-14
3.5833791205008576 0.0 6.70982226134148e-14
3.6324665057131984 0.0 6.787066172233856e-14
3.6815538909255388 0.0 7.056278356068395e-14
3.730641276137879 0.0 7.497792779255922e-14
3.77972866135022 0.0 8.085661434275484e-14
3.8288160465625602 0.0 8.788347300061891e-14
3.877903431774901 0.0 9.569557150647244e-14
3.9269908169872414 0.0 1.0389266603874496e-13
3.9760782021995817 0.0 1.1204992395905265e-13
4.025165587411922 0.0 1.1973349615046181e-13
4.074252972624263 0.0 1.2651894126640773e-13
4.123340357836604 0.0 1.3201196679578612e-13
4.172427743048944 0.0 1.3587033584043903e-13
4.221515128261284 0.0 1.378252111037221e-13
4.270602513473625 0.0 1.376997994617806e-13
4.319689898685965 0.0 1.3542303888606476e-13
4.368777283898306 0.0 1.31036309845867e-13
4.417864669110647 0.0 1.246917662392343e-13
4.466952054322987 0.0 1.1664180127031072e-13
4.516039439535327 0.0 1.0722025655786446e-13
4.565126824747668 0.0 9.681706647218105e-14
4.614214209960009 0.0 8.584891215701842e-14
4.663301595172349 0.0 7.47289794784746e-14
4.71238898038469 0.0 6.383897729857037e-14
4.76147636559703 0.0 5.350616966886395e-14
4.81056375080937 0.0 4.398738900673922e-14
4.859651136021712 0.0 3.5460977380395174e-14
4.908738521234052 0.0 2.802653459490126e-14
4.957825906446392 0.0 2.1711413945484717e-14
5.006913291658733 0.0 1.648223660612666e-14
5.056000676871073 0.0 1.2259365970929245e-14
5.105088062083414 0.0 8.932294983393607e-15
5.154175447295755 0.0 6.374192692908105e-15
5.203262832508095 0.0 4.45433192203846e-15
5.252350217720435 0.0 3.047666283153131e-15
5.301437602932776 0.0 2.0413415723208267e-15
5.350524988145116 0.0 1.3383416647452284e-15
5.399612373357457 0.0 8.587455047779531e-16
5.448699758569798 0.0 5.392059266458487e-16
5.497787143782138 0.0 3.3127412352190334e-16
5.546874528994478 0.0 1.9912075632630097e-16
5.595961914206819 0.0 1.1708436117321253e-16
5.64504929941916 0.0 6.734350786282793e-17
5.6941366846315 0.0 3.7885463332017884e-17
5.743224069843841 0.0 2.084490847020846e-17
5.792311455056181 0.0 1.1216416025920753e-17
5.841398840268521 0.0 5.902253129881773e-18
5.890486225480862 0.0 3.037259584187653e-18
5.939573610693203 0.0 1.5284326626563026e-18
5.988660995905543 0.0 7.521758156608742e-19
6.037748381117884 0.0 3.6198042326030295e-19
6.086835766330224 0.0 1.7018625861037223e-19
6.135923151542564 0.0 7.739420051290731e-20
6.1850105367549055 0.0 3.1186416273298456e-20
6.234097921967246 0.0 1.8703383640368244e-21
6.283185307179586 0.0 1.3805289489308417e-20
0.0 0.04908738521234052 4.283642678175354e-20
0.04908738521234052 0.04908738521234052 8.441942031494345e-20
0.09817477042468103 0.04908738521234052 1.4396951610416108e-19
0.14726215563702155 0.04908738521234052 2.3953309600757208e-19
0.19634954084936207 0.04908738521234052 3.95870568061682e-19
0.2454369260617026 0.04908738521234052 6.501621233041268e-19
0.2945243112740431 0.04908738521234052 1.0600146113853683e-18
0.3436116964863836 0.04908738521234052 1.7147274845668103e-18
0.39269908169872414 0.04908738521234052 2.751619396334105e-18
0.44178646691106466 0.04908738521234052 4.379849849499436e-18
0.4908738521234052 0.04908738521234052 6.9149493431330844e-18
0.5399612373357456 0.04908738521234052 1.0828339733754285e-17
0.5890486225480862 0.04908738521234052 1.681752724393581e-17
0.6381360077604268 0.04908738521234052 2.5904406488758704e-17
0.6872233929727672 0.04908738521234052 3.957123968509419e-17
0.7363107781851077 0.04908738521234052 5.994636288717427e-17
0.7853981633974483 0.04908738521234052 9.005446902668993e-17
0.8344855486097889 0.04908738521234052 1.3414930704544594e-16
0.8835729338221293 0.04908738521234052 1.9814960617041833e-16
0.9326603190344698 0.04908738521234052 2.9020165358219697e-16
