128 128
3.8288160465625602 0.04908738521234052 1.2897666266745297e-13
3.877903431774901 0.04908738521234052 1.4051759215806265e-13
3.9269908169872414 0.04908738521234052 1.5097614149169512e-13
3.9760782021995817 0.04908738521234052 1.598243217141249e-13
4.025165587411922 0.04908738521234052 1.6659644072686038e-13
4.074252972624263 0.04908738521234052 1.7091960478407747e-13
4.123340357836604 0.04908738521234052 1.7253963691640957e-13
4.172427743048944 0.04908738521234052 1.713393849865123e-13
4.221515128261284 0.04908738521234052 1.6734707195703632e-13
4.270602513473625 0.04908738521234052 1.6073339916012257e-13
4.319689898685965 0.04908738521234052 1.5179740041619517e-13
4.368777283898306 0.04908738521234052 1.4094236732963252e-13
4.417864669110647 0.04908738521234052 1.2864432112554944e-13
4.466952054322987 0.04908738521234052 1.1541631880656155e-13
4.516039439535327 0.04908738521234052 1.0177223557384583e-13
4.565126824747668 0.04908738521234052 8.819352510687296e-14
4.614214209960009 0.04908738521234052 7.510187123014405e-14
4.663301595172349 0.04908738521234052 6.283972587210168e-14
4.71238898038469 0.04908738521234052 5.1659640879535505e-14
4.76147636559703 0.04908738521234052 4.17222192542683e-14
4.81056375080937 0.04908738521234052 3.310158910130987e-14
4.859651136021712 0.04908738521234052 2.5796650905130005e-14
4.908738521234052 0.04908738521234052 1.974601774096383e-14
4.957825906446392 0.04908738521234052 1.484455232124019e-14
5.006913291658733 0.04908738521234052 1.0959650072664166e-14
5.056000676871073 0.04908738521234052 7.945839177222375e-15
5.105088062083414 0.04908738521234052 5.656771954981504e-15
5.154175447295755 0.04908738521234052 3.954180224674708e-15
5.203262832508095 0.04908738521234052 2.7137940854142012e-15
5.252350217720435 0.04908738521234052 1.8285394476454723e-15
5.301437602932776 0.04908738521234052 1.2095217834902222e-15
5.350524988145116 0.04908738521234052 7.85380921736545e-16
5.399612373357457 0.04908738521234052 5.005875684124897e-16
5.448699758569798 0.04908738521234052 3.131763232040291e-16
5.497787143782138 0.04908738521234052 1.9230176371935713e-16
5.546874528994478 0.04908738521234052 1.1588830669415897e-16
5.595961914206819 0.04908738521234052 6.853850114175035e-17
5.64504929941916 0.04908738521234052 3.9778179989845564e-17
5.6941366846315 0.04908738521234052 2.2654120906748168e-17
5.743224069843841 0.04908738521234052 1.26595462660365e-17
5.792311455056181 0.04908738521234052 6.941194328121638e-18
5.841398840268521 0.04908738521234052 3.733978152465077e-18
5.890486225480862 0.04908738521234052 1.9706388348317807e-18
5.939573610693203 0.04908738521234052 1.0202719969827695e-18
5.988660995905543 0.04908738521234052 5.181720759125465e-19
6.037748381117884 0.04908738521234052 2.581364831097673e-19
6.086835766330224 0.04908738521234052 1.2609004976604458e-19
6.135923151542564 0.04908738521234052 6.010744161918406e-20
6.1850105367549055 0.04908738521234052 2.6478145991213186e-20
6.234097921967246 0.04908738521234052 4.8914834051731675e-21
6.283185307179586 0.04908738521234052 1.190050705625407e-20
0.0 0.09817477042468103 3.255796900183215e-20
0.04908738521234052 0.09817477042468103 5.574642268417978e-20
0.09817477042468103 0.09817477042468103 9.846504098925784e-20
0.14726215563702155 0.09817477042468103 1.7701667583274275e-19
0.19634954084936207 0.09817477042468103 3.169756094509228e-19
0.2454369260617026 0.09817477042468103 5.620383275536348e-19
0.2945243112740431 0.09817477042468103 9.85746907385451e-19
0.3436116964863836 0.09817477042468103 1.7098060588468036e-18
0.39269908169872414 0.09817477042468103 2.9328561834487318e-18
0.44178646691106466 0.09817477042468103 4.9749067761174564e-18
0.4908738521234052 0.09817477042468103 8.344836289151064e-18
0.5399612373357456 0.09817477042468103 1.3841326690578717e-17
0.5890486225480862 0.09817477042468103 2.270140796810479e-17
0.6381360077604268 0.09817477042468103 3.681552579351769e-17
0.6872233929727672 0.09817477042468103 5.903371685882363e-17
0.7363107781851077 0.09817477042468103 9.359393635285467e-17
0.7853981633974483 0.09817477042468103 1.4671046516324316e-16
0.8344855486097889 0.09817477042468103 2.273669590773661e-16
0.8835729338221293 0.09817477042468103 3.4836402373974527e-16
0.9326603190344698 0.09817477042468103 5.276736769917095e-16
0.9817477042468103 0.09817477042468103 7.901506643327654e-16
1.030835089459151 0.09817477042468103 1.169640828409545e-15
1.0799224746714913 0.09817477042468103 1.7115067776003795e-15
1.1290098598838318 0.09817477042468103 2.475558078749909e-15
1.1780972450961724 0.09817477042468103 3.5393246294141513e-15
1.227184630308513 0.09817477042468103 5.001546255997709e-15
1.2762720155208536 0.09817477042468103 6.985669195276628e-15
1.325359400733194 0.09817477042468103 9.643043787269413e-15
1.3744467859455345 0.09817477042468103 1.3155413647997988e-14
1.423534171157875 0.09817477042468103 1.7736184968407886e-14
1.4726215563702154 0.09817477042468103 2.36298796951768e-14
1.521708941582556 0.09817477042468103 3.110912614974252e-14
1.5707963267948966 0.09817477042468103 4.046854546743285e-14
1.6198837120072371 0.09817477042468103 5.201497256531114e-14
1.6689710972195777 0.09817477042468103 6.605362364481165e-14
1.718058482431918 0.09817477042468103 8.287009911526303e-14
1.7671458676442586 0.09817477042468103 1.027084909256438e-13
1.8162332528565992 0.09817477042468103 1.2574633155413215e-13
1.8653206380689396 0.09817477042468103 1.5206764604850077e-13
1.9144080232812801 0.09817477042468103 1.8163589858478972e-13
1.9634954084936207 0.09817477042468103 2.1426909576477076e-13
2.012582793705961 0.09817477042468103 2.496196453828834e-13
2.061670178918302 0.09817477042468103 2.8716169591303235e-13
2.110757564130642 0.09817477042468103 3.2618853328695014e-13
2.1598449493429825 0.09817477042468103 3.6582214551167996e-13
2.2089323345553233 0.09817477042468103 4.0503627494292356e-13
2.2580197197676637 0.09817477042468103 4.426931986592079e-13
2.3071071049800045 0.09817477042468103 4.775931921778307e-13
2.356194490192345 0.09817477042468103 5.085342665391351e-13
2.405281875404685 0.09817477042468103 5.343784808809656e-13
2.454369260617026 0.09817477042468103 5.541200921519003e-13
2.5034566458293663 0.09817477042468103 5.669501696936578e-13
2.552544031041707 0.09817477042468103 5.723121976851253e-13
2.6016314162540475 0.09817477042468103 5.699436760610537e-13
2.650718801466388 0.09817477042468103 5.598997982130038e-13
2.6998061866787286 0.09817477042468103 5.425568383500333e-13
2.748893571891069 0.09817477042468103 5.185947559166947e-13
2.7979809571034093 0.09817477042468103 4.88960498027163e-13
2.84706834231575 0.09817477042468103 4.548153084602013e-13
2.8961557275280905 0.09817477042468103 4.174707997815557e-13
2.945243112740431 0.09817477042468103 3.7831942687447267e-13
2.9943304979527716 0.09817477042468103 3.387652049443002e-13
3.043417883165112 0.09817477042468103 3.0016002645643077e-13
3.0925052683774528 0.09817477042468103 2.637498307569093e-13
3.141592653589793 0.09817477042468103 2.3063333481642854e-13
3.1906800388021335 0.09817477042468103 2.017342725879272e-13
3.2397674240144743 0.09817477042468103 1.7778637034639968e-13
3.2888548092268146 0.09817477042468103 1.5932885233204864e-13
3.3379421944391554 0.09817477042468103 1.4670932520817355e-13
3.3870295796514958 0.09817477042468103 1.4009055644452982e-13
3.436116964863836 0.09817477042468103 1.3945797272388015e-13
3.485204350076177 0.09817477042468103 1.4462559328741494e-13
3.5342917352885173 0.09817477042468103 1.5523942273797543e-13
3.5833791205008576 0.09817477042468103 1.7077883121118142e-13
3.6324665057131984 0.09817477042468103 1.9055788097688074e-13
3.6815538909255388 0.09817477042468103 2.1372965051639089e-13
3.730641276137879 0.09817477042468103 2.392971332112237e-13
3.77972866135022 0.09817477042468103 2.6613410035278823e-13
3.8288160465625602 0.09817477042468103 2.930183794650709e-13
3.877903431774901 0.09817477042468103 3.186783975905381e-13
3.9269908169872414 0.09817477042468103 3.418517877544791e-13
3.9760782021995817 0.09817477042468103 3.6135266729616166e-13
4.025165587411922 0.09817477042468103 3.761422354491481e-13
4.074252972624263 0.09817477042468103 3.8539596469146473e-13
4.123340357836604 0.09817477042468103 3.8856016425511793e-13
4.172427743048944 0.09817477042468103 3.853912324533965e-13
4.221515128261284 0.09817477042468103 3.759724755920913e-13
4.270602513473625 0.09817477042468103 3.6070576587708023e-13
4.319689898685965 0.09817477042468103 3.4027819778911547e-13
4.368777283898306 0.09817477042468103 3.1560684609595076e-13
4.417864669110647 0.09817477042468103 2.8776727651199123e-13
4.466952054322987 0.09817477042468103 2.579132255616718e-13
4.516039439535327 0.09817477042468103 2.2719559922551026e-13
4.565126824747668 0.09817477042468103 1.9668856896654048e-13
4.614214209960009 0.09817477042468103 1.6732918233126076e-13
4.663301595172349 0.09817477042468103 1.3987482199700558e-13
4.71238898038469 0.09817477042468103 1.1488040679187032e-13
4.76147636559703 0.09817477042468103 9.269481928113737e-14
4.81056375080937 0.09817477042468103 7.347400814728756e-14
4.859651136021712 0.09817477042468103 5.720678936004418e-14
4.908738521234052 0.09817477042468103 4.374866763499655e-14
4.957825906446392 0.09817477042468103 3.285899858505824e-14
5.006913291658733 0.09817477042468103 2.423738645747239e-14
5.056000676871073 0.09817477042468103 1.755617113284988e-14
5.105088062083414 0.09817477042468103 1.248698925566237e-14
5.154175447295755 0.09817477042468103 8.720505314341859e-15
5.203262832508095 0.09817477042468103 5.979353678213727e-15
5.252350217720435 0.09817477042468103 4.025026711741081e-15
5.301437602932776 0.09817477042468103 2.659861096781936e-15
5.350524988145116 0.09817477042468103 1.7254363815317063e-15
5.399612373357457 0.09817477042468103 1.0986597401291172e-15
5.448699758569798 0.09817477042468103 6.866358088024296e-16
5.497787143782138 0.09817477042468103 4.211759427880329e-16
5.546874528994478 0.09817477042468103 2.5354177796770853e-16
5.595961914206819 0.09817477042468103 1.497819253663603e-16
5.64504929941916 0.09817477042468103 8.682968000372302e-17
5.6941366846315 0.09817477042468103 4.939134303629182e-17
5.743224069843841 0.09817477042468103 2.7566530441827074e-17
5.792311455056181 0.09817477042468103 1.5095122247844573e-17
5.841398840268521 0.09817477042468103 8.109401615677675e-18
5.890486225480862 0.09817477042468103 4.273786086475209e-18
5.939573610693203 0.09817477042468103 2.209441060414226e-18
5.988660995905543 0.09817477042468103 1.1203948203745264e-18
6.037748381117884 0.09817477042468103 5.572452421946387e-19
6.086835766330224 0.09817477042468103 2.7175043228304207e-19
6.135923151542564 0.09817477042468103 1.2942982716138003e-19
6.1850105367549055 0.09817477042468103 5.746982483187512e-20
6.234097921967246 0.09817477042468103 1.2600444401320789e-20
6.283185307179586 0.09817477042468103 3.255796900183215e-20
0.0 0.14726215563702155 8.861226978651193e-20
0.04908738521234052 0.14726215563702155 1.5349255890361507e-19
0.09817477042468103 0.14726215563702155 2.7159045503262314e-19
0.14726215563702155 0.14726215563702155 4.882718035390926e-19
0.19634954084936207 0.14726215563702155 8.742010587267567e-19
0.2454369260617026 0.14726215563702155 1.5498014073037521e-18
0.2945243112740431 0.14726215563702155 2.71760129024976e-18
0.3436116964863836 0.14726215563702155 4.712602868071887e-18
0.39269908169872414 0.14726215563702155 8.08129290539987e-18
0.44178646691106466 0.14726215563702155 1.3703537758178247e-17
0.4908738521234052 0.14726215563702155 2.297756561031089e-17
0.5399612373357456 0.14726215563702155 3.8096254881538004e-17
0.5890486225480862 0.14726215563702155 6.245321531477532e-17
0.6381360077604268 0.14726215563702155 1.0122986580583372e-16
0.6872233929727672 0.14726215563702155 1.6222984101783915e-16
0.7363107781851077 0.14726215563702155 2.5704414377970966e-16
0.7853981633974483 0.14726215563702155 4.026484344571689e-16
0.8344855486097889 0.14726215563702155 6.235508024792899e-16
0.8835729338221293 0.14726215563702155 9.546213213292214e-16
0.9326603190344698 0.14726215563702155 1.4447394218998948e-15
0.9817477042468103 0.14726215563702155 2.1613860937616396e-15
1.030835089459151 0.14726215563702155 3.1962784240188604e-15
1.0799224746714913 0.14726215563702155 4.672086537219101e-15
1.1290098598838318 0.14726215563702155 6.750180180111836e-15
1.1780972450961724 0.14726215563702155 9.639217858710919e-15
1.227184630308513 0.14726215563702155 1.3604212403497083e-14
1.2762720155208536 0.14726215563702155 1.8975484934638466e-14
1.325359400733194 0.14726215563702155 2.6156663437009252e-14
1.3744467859455345 0.14726215563702155 3.5630610744298556e-14
1.423534171157875 0.14726215563702155 4.796190842867612e-14
1.4726215563702154 0.14726215563702155 6.379431733671543e-14
1.521708941582556 0.14726215563702155 8.384153077438672e-14
1.5707963267948966 0.14726215563702155 1.0886958621107893e-13
1.6198837120072371 0.14726215563702155 1.3966955814323312e-13
1.6689710972195777 0.14726215563702155 1.770196607209842e-13
1.718058482431918 0.14726215563702155 2.2163666584142357e-13
1.7671458676442586 0.14726215563702155 2.741175815989057e-13
1.8162332528565992 0.14726215563702155 3.3487378807559667e-13
1.8653206380689396 0.14726215563702155 4.040611977246284e-13
1.9144080232812801 0.14726215563702155 4.815113562809656e-13
1.9634954084936207 0.14726215563702155 5.66669550676694e-13
2.012582793705961 0.14726215563702155 6.58546746306451e-13
2.061670178918302 0.14726215563702155 7.556923455047162e-13
2.110757564130642 0.14726215563702155 8.561941859970218e-13
2.1598449493429825 0.14726215563702155 9.577107938343886e-13
2.2089323345553233 0.14726215563702155 1.057538677786938e-12
2.2580197197676637 0.14726215563702155 1.1527145247270018e-12
2.3071071049800045 0.14726215563702155 1.2401487710183867e-12
2.356194490192345 0.14726215563702155 1.3167835307265586e-12
2.405281875404685 0.14726215563702155 1.3797646746574e-12
2.454369260617026 0.14726215563702155 1.4266154095048873e-12
2.5034566458293663 0.14726215563702155 1.455397393025512e-12
2.552544031041707 0.14726215563702155 1.4648455186012062e-12
2.6016314162540475 0.14726215563702155 1.4544641256504364e-12
2.650718801466388 0.14726215563702155 1.424575457113107e-12
2.6998061866787286 0.14726215563702155 1.3763154033959208e-12
2.748893571891069 0.14726215563702155 1.3115764782918007e-12
2.7979809571034093 0.14726215563702155 1.2329029816991621e-12
2.84706834231575 0.14726215563702155 1.1433477930754125e-12
2.8961557275280905 0.14726215563702155 1.0463036376786736e-12
2.945243112740431 0.14726215563702155 9.453235432400659e-13
2.9943304979527716 0.14726215563702155 8.439453327363795e-13
3.043417883165112 0.14726215563702155 7.455333970819524e-13
3.0925052683774528 0.14726215563702155 6.531479190134037e-13
3.141592653589793 0.14726215563702155 5.694476384559227e-13
3.1906800388021335 0.14726215563702155 4.966277564246583e-13
3.2397674240144743 0.14726215563702155 4.363903107331475e-13
3.2888548092268146 0.14726215563702155 3.899409159620521e-13
3.3379421944391554 0.14726215563702155 3.5800360261318785e-13
3.3870295796514958 0.14726215563702155 3.4084487877268467e-13
3.436116964863836 0.14726215563702155 3.3829910088234117e-13
3.485204350076177 0.14726215563702155 3.4978956990203224e-13
3.5342917352885173 0.14726215563702155 3.743430476230826e-13
3.5833791205008576 0.14726215563702155 4.1059904505734067e-13
3.6324665057131984 0.14726215563702155 4.56818626885966e-13
3.6815538909255388 0.14726215563702155 5.108999779544959e-13
3.730641276137879 0.14726215563702155 5.70409079490824e-13
3.77972866135022 0.14726215563702155 6.326332355280343e-13
3.8288160465625602 0.14726215563702155 6.946628318386923e-13
3.877903431774901 0.14726215563702155 7.535028545399333e-13
3.9269908169872414 0.14726215563702155 8.062108778122484e-13
3.9760782021995817 0.14726215563702155 8.500531992834131e-13
4.025165587411922 0.14726215563702155 8.826664110940099e-13
4.074252972624263 0.14726215563702155 9.022087601189862e-13
4.123340357836604 0.14726215563702155 9.074848002360358e-13
4.172427743048944 0.14726215563702155 8.980283846533669e-13
4.221515128261284 0.14726215563702155 8.741329038772066e-13
4.270602513473625 0.14726215563702155 8.368233586719718e-13
4.319689898685965 0.14726215563702155 7.877715483336675e-13
4.368777283898306 0.14726215563702155 7.291623397092698e-13
4.417864669110647 0.14726215563702155 6.635246358800243e-13
4.466952054322987 0.14726215563702155 5.935444337550999e-13
4.516039439535327 0.14726215563702155 5.218787228543813e-13
4.565126824747668 0.14726215563702155 4.509878235169924e-13
4.614214209960009 0.14726215563702155 3.8300039977579337e-13
4.663301595172349 0.14726215563702155 3.1962045829989403e-13
4.71238898038469 0.14726215563702155 2.620800091934097e-13
4.76147636559703 0.14726215563702155 2.1113559988571804e-13
4.81056375080937 0.14726215563702155 1.671023981294518e-13
4.859651136021712 0.14726215563702155 1.2991641030858138e-13
4.908738521234052 0.14726215563702155 9.921399335378486e-14
4.957825906446392 0.14726215563702155 7.441797639612875e-14
5.006913291658733 0.14726215563702155 5.4821143548810534e-14
5.056000676871073 0.14726215563702155 3.966009487461387e-14
5.105088062083414 0.14726215563702155 2.817511487335314e-14
5.154175447295755 0.14726215563702155 1.965420463395e-14
5.203262832508095 0.14726215563702155 1.3461555123050204e-14
5.252350217720435 0.14726215563702155 9.052273409741979e-15
5.301437602932776 0.14726215563702155 5.9760731896727674e-15
5.350524988145116 0.14726215563702155 3.872964404960994e-15
5.399612373357457 0.14726215563702155 2.463850252041759e-15
5.448699758569798 0.14726215563702155 1.5385174070665007e-15
5.497787143782138 0.14726215563702155 9.42935734981516e-16
5.546874528994478 0.14726215563702155 5.671889114599679e-16
5.595961914206819 0.14726215563702155 3.3482182080565275e-16
5.64504929941916 0.14726215563702155 1.939610730000787e-16
5.6941366846315 0.14726215563702155 1.1025659029726e-16
5.743224069843841 0.14726215563702155 6.1497567301735e-17
5.792311455056181 0.14726215563702155 3.365493904710576e-17
5.841398840268521 0.14726215563702155 1.8069706020176965e-17
